gtc	number_snps	ploidy	ploidy_type	sample_name	sample_plate	sample_well	cluster_file	snp_manifest	scan_date	autocall_date	autocall_version	number_normalization_transforms	number_x_controls	number_y_controls	scanner_name	pmt_green	pmt_red	scanner_software_version	scanner_username	call_rate	computed_gender	logr_deviation	gencall_score_10_percentile	dx	gencall_score_50_percentile	number_valid_calls	number_invalid_calls	number_intensity_only_or_zeroed_loci	p05_x	p50_x	p95_x	p05_y	p50_y	p95_y	sentrix_barcode
5511344016_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 2:19:10 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.994451	F	0.302925	0.459403	0	0.892513	171160	955	1547	797	4146	13664	790	5432	13378	5511344016
5511344016_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 2:21:42 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.994951	M	0.277934	0.459403	0	0.893079	171246	869	1547	473	2364	8145	550	3975	9034	5511344016
5511344016_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 2:24:10 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.995183	F	0.264395	0.459403	0	0.892951	171286	829	1547	843	5027	14289	862	6444	14494	5511344016
5511344016_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 2:26:35 AM	05/12/2023 6:28 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.994602	M	0.305883	0.459403	0	0.892524	171186	929	1547	497	2854	8922	560	4155	9403	5511344016
5511344016_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 2:29:10 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.995579	M	0.270894	0.459403	0	0.892821	171354	761	1547	826	4986	14756	912	6976	16018	5511344016
5511344016_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 2:31:39 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.994951	M	0.246027	0.459403	0	0.893092	171246	869	1547	728	4560	13493	804	6285	14546	5511344016
5511344016_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 2:34:07 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.991058	F	0.393716	0.454101	0	0.890846	170576	1539	1547	778	4261	15274	926	6714	17701	5511344016
5511344016_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 2:36:29 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.994765	F	0.257884	0.459403	0	0.893003	171214	901	1547	763	4932	14460	841	6905	15802	5511344016
5511344016_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 2:39:01 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.957621	F	0.583649	0.434491	0	0.878111	164821	7294	1547	714	3160	15318	866	5446	18194	5511344016
5511344016_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 2:41:31 AM	05/12/2023 6:28 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.995259	F	0.244533	0.459403	0	0.893061	171299	816	1547	829	5198	15383	962	7541	17725	5511344016
5511344016_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 2:44:54 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.847073	F	0.842623	0.383873	0	0.855173	145794	26321	1547	356	1172	8030	387	1746	10152	5511344016
5511344016_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 2:46:22 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.989972	F	0.390591	0.454101	0	0.890883	170389	1726	1547	836	4728	16662	1010	7369	19713	5511344016
5511344017_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 4:40:29 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.994585	F	0.285926	0.459403	0	0.892837	171183	932	1547	635	3876	11587	731	5332	12402	5511344017
5511344017_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 4:42:51 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.996363	M	0.253560	0.459403	0	0.893206	171489	626	1547	774	4893	14387	803	6272	14167	5511344017
5511344017_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 4:45:26 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.995218	M	0.252385	0.459403	0	0.893000	171292	823	1547	747	4667	13563	841	6432	14756	5511344017
5511344017_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 4:48:10 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.571513	M	1.661528	0.296203	0	0.831466	98366	73749	1547	450	930	14204	459	1168	16186	5511344017
5511344017_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 4:50:32 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.993359	F	0.357441	0.459403	0	0.892295	170972	1143	1547	797	4428	15926	913	6560	17363	5511344017
5511344017_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 4:53:01 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.995282	F	0.247590	0.459403	0	0.893096	171303	812	1547	808	5075	14803	856	7025	15927	5511344017
5511344017_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 4:55:29 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.987206	M	0.409223	0.446620	0	0.890367	169913	2202	1547	770	4278	14929	871	6423	16711	5511344017
5511344017_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 4:57:54 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.994846	F	0.277343	0.459403	0	0.892829	171228	887	1547	819	4812	14939	881	6789	16255	5511344017
5511344017_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 5:00:19 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.994550	F	0.296900	0.459403	0	0.892515	171177	938	1547	818	4857	15526	902	6922	16964	5511344017
5511344017_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 5:02:54 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.939924	F	0.719329	0.426062	0	0.870701	161775	10340	1547	540	1801	12122	585	2864	13576	5511344017
5511344017_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 5:06:04 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.954083	F	0.653707	0.439604	0	0.878383	164212	7903	1547	545	2080	13165	660	3880	15617	5511344017
5511344017_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 5:07:53 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.746303	F	1.238729	0.319630	0	0.829107	128450	43665	1547	541	1270	15573	634	2049	17767	5511344017
5511344018_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 8:51:46 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.882201	M	0.944612	0.397034	0	0.854765	151840	20275	1547	285	773	7123	262	1022	6471	5511344018
5511344018_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 8:54:09 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.996560	M	0.182855	0.459403	0	0.893247	171523	592	1547	671	4588	13605	554	5119	11791	5511344018
5511344018_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 9:03:53 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.964251	M	0.741279	0.435863	0	0.872543	165962	6153	1547	594	2178	15724	567	3190	14183	5511344018
5511344018_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 9:11:23 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.985405	F	0.549984	0.447257	0	0.885693	169603	2512	1547	617	2817	14693	564	3846	13437	5511344018
5511344018_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 9:16:11 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.996956	F	0.185595	0.459403	0	0.893249	171591	524	1547	766	4942	15445	745	6414	15332	5511344018
5511344019_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 10:28:17 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.980310	M	0.596046	0.445317	0	0.882966	168726	3389	1547	616	2825	15059	542	3571	12590	5511344019
5511344019_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 10:30:41 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.997385	M	0.183011	0.459403	0	0.893249	171665	450	1547	674	4097	13524	577	4804	11819	5511344019
5511344019_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 10:40:35 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.923998	F	0.885583	0.408181	0	0.858606	159034	13081	1547	543	1915	14773	490	2684	13722	5511344019
5511344019_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 10:47:52 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.867711	F	1.082880	0.376840	0	0.847331	149346	22769	1547	510	1411	15123	508	2060	14922	5511344019
5511344019_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 10:52:53 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.765169	F	0.582580	0.358505	0	0.842772	131697	40418	1547	609	3309	14125	621	4629	14234	5511344019
5511344020_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/9/2011 12:06:32 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.998025	M	0.162531	0.459403	0	0.893298	171775	340	1547	765	5338	15228	602	5281	11591	5511344020
5511344020_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/9/2011 12:11:24 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.915464	F	0.936976	0.408712	0	0.858606	157565	14550	1547	555	1821	15678	490	2245	13036	5511344020
5511344020_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/9/2011 12:16:22 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.997908	M	0.179267	0.459403	0	0.893281	171755	360	1547	687	5041	14982	671	6199	14286	5511344020
5511344020_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/9/2011 12:18:53 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.997943	F	0.178892	0.459403	0	0.893310	171761	354	1547	671	4924	14446	653	5969	13546	5511344020
5511344020_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/9/2011 12:23:42 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.997734	M	0.189170	0.459403	0	0.893323	171725	390	1547	660	4510	14965	656	5942	14306	5511344020
5511344020_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/9/2011 12:26:03 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.955931	F	0.785636	0.428655	0	0.869047	164530	7585	1547	520	1975	14217	568	3318	15585	5511344020
5511344020_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/9/2011 12:28:37 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.997734	F	0.181522	0.459403	0	0.893292	171725	390	1547	666	4982	14945	685	6605	15293	5511344020
5511344023_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 9:23:36 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.962560	F	0.728366	0.437253	0	0.872747	165671	6444	1547	574	2146	14392	458	2570	11983	5511344023
5511344023_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 9:28:30 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.751614	M	1.398335	0.331872	0	0.835330	129364	42751	1547	494	1132	15490	440	1280	13738	5511344023
5511344023_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 9:33:32 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.996857	F	0.222700	0.459403	0	0.893288	171574	541	1547	650	4155	13796	582	4915	12497	5511344023
5511344023_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 9:36:02 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.998054	F	0.175996	0.459403	0	0.893268	171780	335	1547	734	4892	14627	688	6081	13895	5511344023
5511344023_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 9:40:57 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.966964	M	0.731281	0.438935	0	0.873531	166429	5686	1547	548	2058	14022	532	3020	13614	5511344023
5511344023_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 9:43:23 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.948668	F	0.836978	0.425923	0	0.865567	163280	8835	1547	568	1992	15093	525	2773	14183	5511344023
5511344023_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 9:45:49 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.992674	M	0.403346	0.457463	0	0.890652	170854	1261	1547	680	3771	15165	664	5164	15190	5511344023
5511344032_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 10:30:41 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.956320	F	0.816660	0.429008	0	0.869892	164597	7518	1547	543	2009	16333	454	2494	13100	5511344032
5511344032_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 10:35:40 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.998065	F	0.181492	0.459403	0	0.893288	171782	333	1547	662	4874	15615	594	5627	13226	5511344032
5511344032_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 10:40:31 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.998059	F	0.174308	0.459403	0	0.893303	171781	334	1547	677	5327	16120	635	6159	14183	5511344032
5511344032_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 10:42:57 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.639962	F	1.474715	0.281832	0	0.811171	110147	61968	1547	401	965	15482	389	1112	14875	5511344032
5511344032_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 10:47:51 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.979264	F	0.637767	0.445317	0	0.879977	168546	3569	1547	574	2736	16357	541	3933	14893	5511344032
5511344032_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 10:50:22 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.948796	M	0.817106	0.425923	0	0.866179	163302	8813	1547	536	2132	15923	529	3193	15512	5511344032
5511344032_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/8/2011 10:52:44 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N370	0	0	3.1.17	gtsill	0.996752	M	0.220295	0.459403	0	0.893304	171556	559	1547	651	4641	16275	610	5851	14835	5511344032
5511344040_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:35:48 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.996055	M	0.287160	0.459403	0	0.892560	171436	679	1547	660	4133	12811	700	5555	13327	5511344040
5511344040_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:38:04 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.978427	F	0.332839	0.445317	0	0.888859	168402	3713	1547	657	4078	12495	713	5662	13308	5511344040
5511344040_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:40:46 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.997014	M	0.252456	0.459403	0	0.893057	171601	514	1547	759	4928	14486	827	6656	15141	5511344040
5511344040_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:43:09 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.987752	M	0.309488	0.447803	0	0.890380	170007	2108	1547	666	4484	13866	707	6060	14335	5511344040
5511344040_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:45:45 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.919978	F	0.750750	0.421009	0	0.867262	158342	13773	1547	561	2008	13619	617	3100	15198	5511344040
5511344040_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:48:06 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.995968	F	0.259429	0.459403	0	0.893125	171421	694	1547	637	5180	14647	694	6620	14751	5511344040
5511344040_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:50:36 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.990146	M	0.375976	0.454101	0	0.890872	170419	1696	1547	696	4170	14999	772	6373	16700	5511344040
5511344040_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:52:57 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.996177	F	0.240181	0.459403	0	0.893232	171457	658	1547	605	4784	14493	675	6650	15454	5511344040
5511344040_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:55:21 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.978125	M	0.309044	0.445317	0	0.888654	168350	3765	1547	726	4847	15431	812	7055	17634	5511344040
5511344040_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:57:56 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.996996	F	0.184709	0.459403	0	0.893251	171598	517	1547	649	5056	15211	720	7081	16382	5511344040
5511344040_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 4:00:56 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.932441	F	0.706472	0.425923	0	0.872135	160487	11628	1547	487	2260	13812	574	3991	15795	5511344040
5511344040_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 4:02:53 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.854859	M	0.318464	0.408181	0	0.868382	147134	24981	1547	655	4361	15454	782	6742	18054	5511344040
5511344041_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:03:03 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.992104	F	0.316621	0.454101	0	0.892015	170756	1359	1547	725	3834	12244	765	5066	12075	5511344041
5511344041_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:05:32 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.982547	F	0.311162	0.445317	0	0.889895	169111	3004	1547	595	3649	10673	639	4679	10949	5511344041
5511344041_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:07:49 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.987787	F	0.356713	0.446020	0	0.891021	170013	2102	1547	812	4028	12834	913	5758	13675	5511344041
5511344041_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:10:16 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.989065	F	0.359912	0.454101	0	0.891124	170233	1882	1547	674	3706	12588	748	5453	13369	5511344041
5511344041_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:12:46 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.990803	F	0.317610	0.454101	0	0.891015	170532	1583	1547	786	4553	13201	901	6442	14487	5511344041
5511344041_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:15:17 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.974116	M	0.499682	0.445317	0	0.886287	167660	4455	1547	625	2992	13131	738	5067	15070	5511344041
5511344041_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:17:57 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.994661	F	0.277821	0.459403	0	0.892754	171196	919	1547	735	4971	13543	900	7290	15861	5511344041
5511344041_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:20:18 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.919594	F	0.618648	0.424693	0	0.875663	158276	13839	1547	538	2573	11856	676	4527	15411	5511344041
5511344041_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:22:46 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.994893	F	0.290051	0.459403	0	0.892829	171236	879	1547	716	4419	14685	904	7085	17847	5511344041
5511344041_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:25:11 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.993737	M	0.279567	0.459403	0	0.892726	171037	1078	1547	659	4439	13126	824	7248	16937	5511344041
5511344041_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:28:38 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.934149	F	0.730363	0.424955	0	0.871281	160781	11334	1547	447	1989	11973	567	3731	15309	5511344041
5511344041_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/12/2011 3:30:32 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.1.17	gtsill	0.927822	M	0.722724	0.420056	0	0.869047	159692	12423	1547	428	1829	10648	523	3314	14452	5511344041
9534484007_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	1/31/2014 11:42:11 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N195	0	0	3.3.29	Illumina	0.931116	M	0.638578	0.428973	0	0.867863	160259	11856	1547	551	1929	13603	584	3534	12385	9534484007
9534484007_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	1/31/2014 11:53:18 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N195	0	0	3.3.29	Illumina	0.809465	F	0.371418	0.390858	0	0.861783	139321	32794	1547	862	4223	17388	813	5498	14043	9534484007
9534484008_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/1/2014 2:18:23 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N195	0	0	3.3.29	Illumina	0.992703	F	0.283731	0.459403	0	0.891155	170859	1256	1547	598	3186	15439	599	5111	11928	9534484008
9534484008_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/1/2014 2:28:58 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N195	0	0	3.3.29	Illumina	0.969183	F	0.432510	0.445317	0	0.885087	166811	5304	1547	658	3073	16295	662	4690	12702	9534484008
9534484016_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/1/2014 12:24:04 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	H189	0	0	3.3.29	Illumina	0.977056	F	0.345484	0.447801	0	0.889780	168166	3949	1547	1504	4780	23900	612	3134	7953	9534484016
9534484016_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/1/2014 12:34:36 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	H189	0	0	3.3.29	Illumina	0.909258	F	0.686838	0.415852	0	0.862847	156497	15618	1547	1099	2909	22915	457	1999	7685	9534484016
9534484018_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/1/2014 1:07:11 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N195	0	0	3.3.29	Illumina	0.951434	F	0.535432	0.440513	0	0.879233	163756	8359	1547	724	2548	14448	564	3030	9566	9534484018
9534484018_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	2/1/2014 1:17:43 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N195	0	0	3.3.29	Illumina	0.980228	M	0.332448	0.454314	0	0.890248	168712	3403	1547	708	3057	14689	558	3964	10698	9534484018
