idat	number_probes	number_mid_blocks	red_green	manifest_file	sentrix_barcode	chip_type	sentrix_position	opa	sample_name	description	sample_plate	sample_well	unknown1	unknown2	chip_type_guess	scan_date	scanner_data
9388954066_R01C01_Grn.idat	191668	191668	00 00 00 00		9388954066	BeadChip 12x1Q	R01C01								CanineHD	9/6/2013 5:03:39 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
202915900037_R05C01_Grn.idat	191668	191668	c0 85 6d 42		202915900037	BeadChip 12x1Q	R05C01								CanineHD	11/6/2019 4:16:50 PM	sherlockID=S327|Username=harrisac2|HostVersion=3.5.49.29917|CPLDVersion=0x10000C1|PMTGainCY3=478|PMTGainCY5=564
9388954066_R02C01_Grn.idat	191668	191668	00 00 00 00		9388954066	BeadChip 12x1Q	R02C01								CanineHD	9/6/2013 5:18:49 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
202915900037_R06C01_Grn.idat	191668	191668	a9 e9 41 42		202915900037	BeadChip 12x1Q	R06C01								CanineHD	11/6/2019 4:32:02 PM	sherlockID=S327|Username=harrisac2|HostVersion=3.5.49.29917|CPLDVersion=0x10000C1|PMTGainCY3=478|PMTGainCY5=564
202915900037_R01C02_Grn.idat	191668	191668	67 0a cb 42		202915900037	BeadChip 12x1Q	R01C02								CanineHD	11/6/2019 4:47:10 PM	sherlockID=S327|Username=harrisac2|HostVersion=3.5.49.29917|CPLDVersion=0x10000C1|PMTGainCY3=478|PMTGainCY5=564
9388954066_R03C01_Grn.idat	191668	191668	00 00 00 00		9388954066	BeadChip 12x1Q	R03C01								CanineHD	9/6/2013 5:33:57 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151005_R01C01_Grn.idat	191668	191668	00 00 00 00		5666151005	BeadChip 12x1Q	R01C01								CanineHD	9/1/2011 1:26:31 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151005_R02C01_Grn.idat	191668	191668	00 00 00 00		5666151005	BeadChip 12x1Q	R02C01								CanineHD	9/1/2011 1:41:44 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151005_R03C01_Grn.idat	191668	191668	00 00 00 00		5666151005	BeadChip 12x1Q	R03C01								CanineHD	9/1/2011 1:56:55 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151005_R04C01_Grn.idat	191668	191668	00 00 00 00		5666151005	BeadChip 12x1Q	R04C01								CanineHD	9/1/2011 2:12:04 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953043_R01C01_Grn.idat	191668	191668	00 00 00 00		8115953043	BeadChip 12x1Q	R01C01								CanineHD	9/24/2012 10:05:01 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953037_R01C02_Grn.idat	191668	191668	00 00 00 00		8115953037	BeadChip 12x1Q	R01C02								CanineHD	9/22/2012 2:35:40 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151005_R05C01_Grn.idat	191668	191668	00 00 00 00		5666151005	BeadChip 12x1Q	R05C01								CanineHD	9/1/2011 2:27:15 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151005_R06C01_Grn.idat	191668	191668	00 00 00 00		5666151005	BeadChip 12x1Q	R06C01								CanineHD	9/1/2011 2:42:28 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151005_R01C02_Grn.idat	191668	191668	00 00 00 00		5666151005	BeadChip 12x1Q	R01C02								CanineHD	9/1/2011 2:57:41 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151005_R02C02_Grn.idat	191668	191668	00 00 00 00		5666151005	BeadChip 12x1Q	R02C02								CanineHD	9/1/2011 3:12:48 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151005_R03C02_Grn.idat	191668	191668	00 00 00 00		5666151005	BeadChip 12x1Q	R03C02								CanineHD	9/1/2011 3:28:09 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151005_R04C02_Grn.idat	191668	191668	00 00 00 00		5666151005	BeadChip 12x1Q	R04C02								CanineHD	9/1/2011 3:43:22 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255905104_R01C02_Grn.idat	191668	191668	00 00 00 00		9255905104	BeadChip 12x1Q	R01C02								CanineHD	4/11/2013 4:13:00 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9534484009_R01C01_Grn.idat	191668	191668	00 00 00 00		9534484009	BeadChip 12x1Q	R01C01								CanineHD	5/23/2014 4:43:43 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255905104_R03C02_Grn.idat	191668	191668	00 00 00 00		9255905104	BeadChip 12x1Q	R03C02								CanineHD	4/11/2013 4:43:07 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9534484009_R02C01_Grn.idat	191668	191668	00 00 00 00		9534484009	BeadChip 12x1Q	R02C01								CanineHD	5/23/2014 4:58:49 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9534484009_R03C01_Grn.idat	191668	191668	00 00 00 00		9534484009	BeadChip 12x1Q	R03C01								CanineHD	5/23/2014 5:13:59 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473015_R04C02_Grn.idat	191668	191668	00 00 00 00		9255473015	BeadChip 12x1Q	R04C02								CanineHD	2/28/2013 8:52:11 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255905104_R05C02_Grn.idat	191668	191668	00 00 00 00		9255905104	BeadChip 12x1Q	R05C02								CanineHD	4/11/2013 5:13:26 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255905104_R06C02_Grn.idat	191668	191668	00 00 00 00		9255905104	BeadChip 12x1Q	R06C02								CanineHD	4/11/2013 5:28:33 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9534484009_R04C01_Grn.idat	191668	191668	00 00 00 00		9534484009	BeadChip 12x1Q	R04C01								CanineHD	5/23/2014 5:29:02 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9534484009_R05C01_Grn.idat	191668	191668	00 00 00 00		9534484009	BeadChip 12x1Q	R05C01								CanineHD	5/23/2014 5:44:09 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473015_R05C02_Grn.idat	191668	191668	00 00 00 00		9255473015	BeadChip 12x1Q	R05C02								CanineHD	2/28/2013 9:07:18 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9534484009_R06C01_Grn.idat	191668	191668	00 00 00 00		9534484009	BeadChip 12x1Q	R06C01								CanineHD	5/23/2014 5:59:12 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255905105_R01C01_Grn.idat	191668	191668	00 00 00 00		9255905105	BeadChip 12x1Q	R01C01								CanineHD	4/11/2013 5:49:28 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473015_R06C02_Grn.idat	191668	191668	00 00 00 00		9255473015	BeadChip 12x1Q	R06C02								CanineHD	2/28/2013 9:22:24 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9534484009_R01C02_Grn.idat	191668	191668	00 00 00 00		9534484009	BeadChip 12x1Q	R01C02								CanineHD	5/23/2014 6:14:26 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473016_R01C01_Grn.idat	191668	191668	00 00 00 00		9255473016	BeadChip 12x1Q	R01C01								CanineHD	2/28/2013 9:43:21 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255905105_R02C01_Grn.idat	191668	191668	00 00 00 00		9255905105	BeadChip 12x1Q	R02C01								CanineHD	4/11/2013 6:04:40 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9388954066_R06C01_Grn.idat	191668	191668	00 00 00 00		9388954066	BeadChip 12x1Q	R06C01								CanineHD	9/6/2013 6:19:21 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473016_R02C01_Grn.idat	191668	191668	00 00 00 00		9255473016	BeadChip 12x1Q	R02C01								CanineHD	2/28/2013 9:58:28 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473016_R03C01_Grn.idat	191668	191668	00 00 00 00		9255473016	BeadChip 12x1Q	R03C01								CanineHD	2/28/2013 10:13:36 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151005_R05C02_Grn.idat	191668	191668	00 00 00 00		5666151005	BeadChip 12x1Q	R05C02								CanineHD	9/1/2011 3:58:33 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151005_R06C02_Grn.idat	191668	191668	00 00 00 00		5666151005	BeadChip 12x1Q	R06C02								CanineHD	9/1/2011 4:13:44 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953005_R05C02_Grn.idat	191668	191668	00 00 00 00		8115953005	BeadChip 12x1Q	R05C02								CanineHD	9/22/2012 12:34:09 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953005_R06C02_Grn.idat	191668	191668	00 00 00 00		8115953005	BeadChip 12x1Q	R06C02								CanineHD	9/22/2012 12:49:17 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953037_R01C01_Grn.idat	191668	191668	00 00 00 00		8115953037	BeadChip 12x1Q	R01C01								CanineHD	9/22/2012 1:04:50 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953037_R02C01_Grn.idat	191668	191668	00 00 00 00		8115953037	BeadChip 12x1Q	R02C01								CanineHD	9/22/2012 1:19:58 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9388954058_R04C01_Grn.idat	191668	191668	00 00 00 00		9388954058	BeadChip 12x1Q	R04C01								CanineHD	9/7/2013 12:04:23 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9388954058_R05C01_Grn.idat	191668	191668	00 00 00 00		9388954058	BeadChip 12x1Q	R05C01								CanineHD	9/7/2013 12:19:30 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9388954058_R06C01_Grn.idat	191668	191668	00 00 00 00		9388954058	BeadChip 12x1Q	R06C01								CanineHD	9/7/2013 12:34:37 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
202915900037_R03C02_Grn.idat	191668	191668	88 6d d5 42		202915900037	BeadChip 12x1Q	R03C02								CanineHD	11/6/2019 5:17:28 PM	sherlockID=S327|Username=harrisac2|HostVersion=3.5.49.29917|CPLDVersion=0x10000C1|PMTGainCY3=478|PMTGainCY5=564
9388954058_R01C02_Grn.idat	191668	191668	00 00 00 00		9388954058	BeadChip 12x1Q	R01C02								CanineHD	9/7/2013 12:49:41 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473016_R04C01_Grn.idat	191668	191668	00 00 00 00		9255473016	BeadChip 12x1Q	R04C01								CanineHD	2/28/2013 10:28:48 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9388954058_R02C02_Grn.idat	191668	191668	00 00 00 00		9388954058	BeadChip 12x1Q	R02C02								CanineHD	9/7/2013 1:04:53 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9388954058_R03C02_Grn.idat	191668	191668	00 00 00 00		9388954058	BeadChip 12x1Q	R03C02								CanineHD	9/7/2013 1:19:57 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9388954058_R04C02_Grn.idat	191668	191668	00 00 00 00		9388954058	BeadChip 12x1Q	R04C02								CanineHD	9/7/2013 1:35:07 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9388954058_R05C02_Grn.idat	191668	191668	00 00 00 00		9388954058	BeadChip 12x1Q	R05C02								CanineHD	9/7/2013 1:50:16 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9388954058_R06C02_Grn.idat	191668	191668	00 00 00 00		9388954058	BeadChip 12x1Q	R06C02								CanineHD	9/7/2013 2:05:17 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473016_R06C01_Grn.idat	191668	191668	00 00 00 00		9255473016	BeadChip 12x1Q	R06C01								CanineHD	2/28/2013 10:59:03 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473016_R01C02_Grn.idat	191668	191668	00 00 00 00		9255473016	BeadChip 12x1Q	R01C02								CanineHD	2/28/2013 11:14:08 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9388954059_R02C01_Grn.idat	191668	191668	00 00 00 00		9388954059	BeadChip 12x1Q	R02C01								CanineHD	9/5/2013 10:08:42 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473016_R02C02_Grn.idat	191668	191668	00 00 00 00		9255473016	BeadChip 12x1Q	R02C02								CanineHD	2/28/2013 11:29:19 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151013_R01C01_Grn.idat	191668	191668	00 00 00 00		5666151013	BeadChip 12x1Q	R01C01								CanineHD	9/1/2011 10:44:59 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151013_R02C01_Grn.idat	191668	191668	00 00 00 00		5666151013	BeadChip 12x1Q	R02C01								CanineHD	9/1/2011 11:00:08 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151013_R03C01_Grn.idat	191668	191668	00 00 00 00		5666151013	BeadChip 12x1Q	R03C01								CanineHD	9/1/2011 11:15:15 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
201432110112_R01C02_Grn.idat	191668	191668	16 17 b7 42		201432110112	BeadChip 12x1Q	R01C02								CanineHD	12/12/2017 8:54:07 PM	sherlockID=S327|Username=harrisac2|HostVersion=3.5.49.29917|CPLDVersion=0x10000C1|PMTGainCY3=478|PMTGainCY5=564
5666151013_R05C01_Grn.idat	191668	191668	00 00 00 00		5666151013	BeadChip 12x1Q	R05C01								CanineHD	9/1/2011 11:45:35 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151013_R06C01_Grn.idat	191668	191668	00 00 00 00		5666151013	BeadChip 12x1Q	R06C01								CanineHD	9/1/2011 12:00:42 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953037_R06C01_Grn.idat	191668	191668	00 00 00 00		8115953037	BeadChip 12x1Q	R06C01								CanineHD	9/22/2012 2:20:26 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953037_R04C01_Grn.idat	191668	191668	00 00 00 00		8115953037	BeadChip 12x1Q	R04C01								CanineHD	9/22/2012 1:50:14 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473016_R04C02_Grn.idat	191668	191668	00 00 00 00		9255473016	BeadChip 12x1Q	R04C02								CanineHD	2/28/2013 11:59:32 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953039_R01C02_Grn.idat	191668	191668	00 00 00 00		8115953039	BeadChip 12x1Q	R01C02								CanineHD	9/22/2012 5:42:58 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473016_R05C02_Grn.idat	191668	191668	00 00 00 00		9255473016	BeadChip 12x1Q	R05C02								CanineHD	3/1/2013 12:14:42 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953005_R03C02_Grn.idat	191668	191668	00 00 00 00		8115953005	BeadChip 12x1Q	R03C02								CanineHD	9/22/2012 12:03:53 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473016_R06C02_Grn.idat	191668	191668	00 00 00 00		9255473016	BeadChip 12x1Q	R06C02								CanineHD	3/1/2013 12:29:49 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9388954059_R04C01_Grn.idat	191668	191668	00 00 00 00		9388954059	BeadChip 12x1Q	R04C01								CanineHD	9/5/2013 10:38:57 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
202915900037_R06C02_Grn.idat	191668	191668	b5 a4 bb 42		202915900037	BeadChip 12x1Q	R06C02								CanineHD	11/6/2019 6:02:51 PM	sherlockID=S327|Username=harrisac2|HostVersion=3.5.49.29917|CPLDVersion=0x10000C1|PMTGainCY3=478|PMTGainCY5=564
9255473017_R01C01_Grn.idat	191668	191668	00 00 00 00		9255473017	BeadChip 12x1Q	R01C01								CanineHD	3/1/2013 10:40:42 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
202915900004_R01C01_Grn.idat	191668	191668	38 73 a8 42		202915900004	BeadChip 12x1Q	R01C01								CanineHD	11/6/2019 6:24:07 PM	sherlockID=S327|Username=harrisac2|HostVersion=3.5.49.29917|CPLDVersion=0x10000C1|PMTGainCY3=478|PMTGainCY5=564
9388954059_R05C01_Grn.idat	191668	191668	00 00 00 00		9388954059	BeadChip 12x1Q	R05C01								CanineHD	9/5/2013 10:54:05 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5648367024_R03C01_Grn.idat	191668	191668	00 00 00 00		5648367024	BeadChip 12x1Q	R03C01								CanineHD	3/15/2012 11:33:24 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473017_R03C01_Grn.idat	191668	191668	00 00 00 00		9255473017	BeadChip 12x1Q	R03C01								CanineHD	3/1/2013 11:10:57 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473017_R04C01_Grn.idat	191668	191668	00 00 00 00		9255473017	BeadChip 12x1Q	R04C01								CanineHD	3/1/2013 11:26:02 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473017_R05C01_Grn.idat	191668	191668	00 00 00 00		9255473017	BeadChip 12x1Q	R05C01								CanineHD	3/1/2013 11:41:13 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151015_R03C01_Grn.idat	191668	191668	00 00 00 00		5666151015	BeadChip 12x1Q	R03C01								CanineHD	3/15/2012 7:55:17 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151015_R02C01_Grn.idat	191668	191668	00 00 00 00		5666151015	BeadChip 12x1Q	R02C01								CanineHD	3/15/2012 7:40:08 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255905105_R04C01_Grn.idat	191668	191668	00 00 00 00		9255905105	BeadChip 12x1Q	R04C01								CanineHD	4/11/2013 6:34:52 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255905105_R05C01_Grn.idat	191668	191668	00 00 00 00		9255905105	BeadChip 12x1Q	R05C01								CanineHD	4/11/2013 6:50:04 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255905105_R06C01_Grn.idat	191668	191668	00 00 00 00		9255905105	BeadChip 12x1Q	R06C01								CanineHD	4/11/2013 7:05:11 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255905105_R01C02_Grn.idat	191668	191668	00 00 00 00		9255905105	BeadChip 12x1Q	R01C02								CanineHD	4/11/2013 7:20:17 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953043_R02C02_Grn.idat	191668	191668	00 00 00 00		8115953043	BeadChip 12x1Q	R02C02								CanineHD	9/24/2012 11:50:51 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953043_R03C02_Grn.idat	191668	191668	00 00 00 00		8115953043	BeadChip 12x1Q	R03C02								CanineHD	9/24/2012 12:06:02 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
9255473017_R06C01_Grn.idat	191668	191668	00 00 00 00		9255473017	BeadChip 12x1Q	R06C01								CanineHD	3/1/2013 11:56:20 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953043_R04C02_Grn.idat	191668	191668	00 00 00 00		8115953043	BeadChip 12x1Q	R04C02								CanineHD	9/24/2012 12:21:11 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151015_R06C01_Grn.idat	191668	191668	00 00 00 00		5666151015	BeadChip 12x1Q	R06C01								CanineHD	3/15/2012 8:40:49 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151015_R01C02_Grn.idat	191668	191668	00 00 00 00		5666151015	BeadChip 12x1Q	R01C02								CanineHD	3/15/2012 8:55:56 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151015_R02C02_Grn.idat	191668	191668	00 00 00 00		5666151015	BeadChip 12x1Q	R02C02								CanineHD	3/15/2012 9:11:02 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953043_R04C01_Grn.idat	191668	191668	00 00 00 00		8115953043	BeadChip 12x1Q	R04C01								CanineHD	9/24/2012 10:50:22 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953043_R06C02_Grn.idat	191668	191668	00 00 00 00		8115953043	BeadChip 12x1Q	R06C02								CanineHD	9/24/2012 12:51:22 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
8115953043_R05C01_Grn.idat	191668	191668	00 00 00 00		8115953043	BeadChip 12x1Q	R05C01								CanineHD	9/24/2012 11:05:30 AM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
5666151015_R03C02_Grn.idat	191668	191668	00 00 00 00		5666151015	BeadChip 12x1Q	R03C02								CanineHD	3/15/2012 9:26:13 PM	sherlockID=S327|Username=byersam|HostVersion=3.6.17.15868|CPLDVersion=0xC1|PMTGainCY3=478|PMTGainCY5=564
